Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Parc Aquacole,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#ThemePark|http://schema.org/AmusementPark,16.223701,-61.778791,Parc aquacole - les plaines,97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-07,#https://www.parc-aquacole.fr/,,Immersion au cœur d’une aquaculture durable,https://data.datatourisme.fr/13/80ec54fe-e120-352b-a99f-754706356c33
Distillerie Bologne,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TastingProvider|http://schema.org/LocalBusiness,16.00802,-61.738758,all Immortels Section Rivière Des Pères,97100#Basse-Terre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-09-04,#https://www.rhumbologne.fr/distillerie-visite,,"Nous vous invitons à découvrir les secrets des rhums de Bologne, dans une visite immersive qui révèle les procédés de production du rhum agricole.",https://data.datatourisme.fr/13/f253dcb9-86b4-3d82-95e6-e59f172ca586
Résidence Tropicana Suites,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,16.344822,-61.774084,Résidence hôtelière caraïbes bonheur zac petit bas vent,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-23,#https://kawan-bay.com/kawan-bay/,,"CARAÏBES ROYAL à Deshaies, résidence 4 étoiles rénovée en 2018, offre un séjour indépendant à 5 minutes à pied de deux plages, alliant confort moderne et services personnalisés. Un cadre idyllique entre plage protégée et sauvage.",https://data.datatourisme.fr/13/14cf5335-13f6-3e3e-8aee-0ea70f0079bd
Restaurant Le Plaisancier,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.224563,-61.532744,Quai principal Marina de Pointe-à-Pitre,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-02-24,#https://www.leplaisancier.gp/,,"Situé sur la Marine du Gosier en Guadeloupe, Le Plaisancier vous propose une expérience culinaire unique avec une carte créative alliant fraîcheur et produits du monde entier. Un cadre idyllique et des saveurs raffinées pour un moment inoubliable.",https://data.datatourisme.fr/13/38024df8-0897-32c1-b182-f838f869e307
Mawaly Excursions,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,15.868565,-61.582523,11 rue jean calot,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-11-19,#http://www.mawalyexcursion.com/,,Mawaly Excursion – L’Essence des Saintes en Une Journée,https://data.datatourisme.fr/13/86c5fd84-84e5-3a69-b7d4-3c76b78c4aa9
Sun-Rose,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.33463,-61.693638,Pointe le Boyer,97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-15,#,,Sun-Rose – Le plein de fun sur les eaux de Sainte-Rose,https://data.datatourisme.fr/13/405f57d6-dca5-30b1-9339-ee2f3086ebea
Mission 2.0,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#LeisureComplex|http://schema.org/LocalBusiness,16.235533,-61.658255,Desbonnes,97129#Lamentin,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-28,#,,"Leader dans les Evénements Inoubliables sur la  Guadeloupe et dans les Caraïbes ! ️
Mission 2.0 a pour vocation de vous proposer le meilleur du loisir en extérieur et le top de la tendance de l'évènementiel du moment pour tous afin d'avoir des souvenirs",https://data.datatourisme.fr/13/77174f81-cc23-3b3f-b213-b8ea46fa48e7
Charly Jet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.279728,-61.802592,Base Nautique Ferry,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-15,#https://www.charlyjet.com/,,Charly Jet – Hydro-propulsion et aventures en Guadeloupe,https://data.datatourisme.fr/13/1c9923a5-8f26-3557-90fd-2827854fb121
Eden Plongee,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.418975,-61.533424,25 boulevard achille rené boisneuf,97117#Port-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-24,#https://www.edenplongee.fr/,,"Explorer, Apprendre et Plonger en toute sécurité.",https://data.datatourisme.fr/13/2e2d7f91-facc-31a3-b1f4-1f4a09d1e1e6
Get Up Stand Up,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.341006,-61.526176,Plage babin,97111#Morne-à-l'Eau,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-24,#http://www.sup-guadeloupe.com/<>https://www.sup-guadeloupe.com/,,Get Up Stand Up – Pagayez au cœur du vivant,https://data.datatourisme.fr/13/60a41f41-a3ad-323a-8694-24aeaaf83edc
Lolo Péyi,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.306268,-61.445157,7 pl MCH,97111#Morne-à-l'Eau,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-24,#https://www.lolopeyi.com/,,"Découvrez Lolo Péyi à Morne-à-l'Eau : une épicerie fine créole offrant des produits artisanaux locaux, des repas créoles maison et des visites guidées immersives de l’île. Rejoignez-nous pour une expérience authentique de la culture guadeloupéenne.",https://data.datatourisme.fr/13/f66819b3-c997-38b4-8dd2-a3bb5cb7796a
Jardin Botanique de Deshaies,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,16.298885,-61.798045,Villers,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-11-27,#https://jardin-botanique.com/,,Le Jardin Botanique de Deshaies – Un festival de fleurs et de nature tropicale,https://data.datatourisme.fr/13/8fdb341e-57b5-3097-bcb4-cc0a851bf39d
Le Pam Pam,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.219642,-61.527772,1 Le Mole Portuaire,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-25,#,,Le Pam Pam – Crêperie gourmande avec vue sur l’évasion,https://data.datatourisme.fr/13/79104f00-71ad-3db8-b973-36efca690a4a
Quai Lapwent,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.235159,-61.536596,"22 Quai Ferdinand de Lesseps, Pointe-à-Pitre 97110, Guadeloupe",97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-26,#,,Quai Lapwent,https://data.datatourisme.fr/13/0e616875-ba3c-3e68-9d58-4c26617456eb
Le Rotisseur des Iles,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.220099,-61.527744,"Rte de la Marina, Pointe-à-Pitre 97110, Guadeloupe",97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-27,#,,Le Rôtisseur des Îles – L’adresse coup de cœur des touristes gourmands à la Marina,https://data.datatourisme.fr/13/334645cf-8e61-3022-8593-0991fe80fe0c
Quai Ouest,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.220275,-61.529846,"Rte de la Marina, Pointe-à-Pitre 97110, Guadeloupe",97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#,,Quai Ouest : L’escale culinaire incontournable des touristes,https://data.datatourisme.fr/13/9ed0a69f-34e9-3afc-b4b4-b981c95df4ac
La Brigade Gourmande,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.220994,-61.52712,Le Mole Portuaire,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-26,#,,"Le goût du fait maison, la rapidité en plus !",https://data.datatourisme.fr/13/b3aee19a-091b-38fe-b03b-c32dba749d56
Le Brantome,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.219621,-61.527425,Sis7  galerie la marina,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-30,#https://restaurantlebrantome.com/,,Le Brantome,https://data.datatourisme.fr/13/bbb9e91a-d903-38ba-adff-db488c43e620
Le Yacht Club,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.235094,-61.536179,1 quai ferdinand de lesseps,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-12-01,#,,Le Yacht Club : l’expérience gustative incontournable face au port de La Grande Motte,https://data.datatourisme.fr/13/e6142ae4-f9e2-36a1-b1a3-61df8d728a2e
Des saveurs et des Mots,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.219944,-61.528594,"La Marina de Bas du Fort Pointe à Pitre 97110, Pointe-à-Pitre, Guadeloupe",97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-26,#,,Des Saveurs et des Mots : une halte gourmande et insolite au cœur des Antilles,https://data.datatourisme.fr/13/dc4fc2b4-c3e9-3af8-a5ce-af91113f7227
La Playa,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.885483,-61.227767,Route du littoral section bernard,97140#Capesterre-de-Marie-Galante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-27,#,,"Restaurant antillais , aux saveurs traditionnelles exquises .",https://data.datatourisme.fr/13/a788a607-8fe7-37f1-a403-e8217e988e46
Kapok Sucré Salé,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.271398,-61.518242,"Immeuble Le Fromager, Parc d'Activités, La Providence Sud, Les Abymes 97142, Guadeloupe",97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-27,#,,"Lieu chargé d'histoire et de gout , profiter de l'expérience culinaire créole revisiter",https://data.datatourisme.fr/13/cc9294e2-38a9-324c-a262-913e220fa2d1
Karapat,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,16.271587,-61.518286,"Immeuble Le Fromager, Parc d'Activités, La Providence Sud, Les Abymes 97142, Guadeloupe",97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-07,#,,Bar rooftop dans une nature Luxuriante,https://data.datatourisme.fr/13/03a6c5f2-ecd5-3e7b-bcf0-4ea68fd0921f
Chez Ernest,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.303594,-61.799465,"CHEMIN DE LA BATTERIE, Deshaies 97126, Guadeloupe",97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-15,#,,Laissez vous transporter par un cocktail d'amour et de saveurs!,https://data.datatourisme.fr/13/eb7086bd-d7c7-3d83-8378-8c1941fe0282
Guada Découverte,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.333632,-61.695042,Bord de mer,97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-30,#,,Guada Découverte – L’authenticité d’un lagon vécu de l’intérieur,https://data.datatourisme.fr/13/c3b05c97-48b2-35fe-b36a-4e6bffd8c751
Karib Trott,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#EquipmentRentalShop|https://www.datatourisme.fr/ontology/core#ServiceProvider|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#Rental|https://www.datatourisme.fr/ontology/core#EquipmentRental|http://schema.org/LocalBusiness|http://schema.org/Product,16.310347,-61.699448,Bellevue Sainval,97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#https://sites.google.com/view/karibtrott/,,"Karib Trott propose des randonnées guidées en trottinettes électriques tout-terrain, sortes de VTT de descente équipés de 2 roues motrices, idéales pour évoluer sur tout type de terrain en toute sécurité.",https://data.datatourisme.fr/13/1590ae2c-5152-3773-9b62-fb71bac5a90f
Le Mélipona,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.992834,-61.724079,"44 Rue Lardenoy, Basse-Terre 97100, Guadeloupe",97100#Basse-Terre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-16,#,,"Restaurant travaillant les produits de saisons, une cuisine que la cheffe qualifie de simple, utilisant les produits du marché, et remplissant les assiettes de couleurs et d'Amour. Associé à un service qui ne manque pas d'avoir le soucis du detail",https://data.datatourisme.fr/13/b9ee4a54-9d54-3b6d-ba9f-786a3a2376b6
Coco Mambo,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,16.334253,-61.69664,le Boyer,97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#,,Coco Mambo – L’expérience marine sur mesure,https://data.datatourisme.fr/13/08ccb927-ee93-3164-89d2-00e0831eb649
Musée du Rhum,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,16.315276,-61.689376,Bellevue,97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#http://rhum-reimonenq-musee.com/,,"Ce musée singulier marie tradition locale et curiosités du monde. Insectes rares, voiliers miniatures, sables exotiques : bien plus qu’un hommage au rhum, c’est un univers inattendu qui s’ouvre aux visiteurs.",https://data.datatourisme.fr/13/52896794-5a95-3b86-9dbc-b71017c3b644
Le Jardin De Pamplemousse,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.238841,-61.565551,18 le patio de houelbourg - zi jarry,97122#Baie-Mahault,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#https://lacarte.menu/restaurants/baie/le-jardin-de-pamplemousse#:~:text=La%20carte%20de%20Le%20Jardin%20De%20Pamplemousse%20de%20la%20cat%C3%A9gorie,,sans doute la meilleure table de Jarry,https://data.datatourisme.fr/13/91b2a366-4243-3812-bba1-ee965b4a7194
Les Balançoires,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.864289,-61.588651,Imp de la batterie,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#https://www.lesbalancoires.com/,,"Les Balançoires, le beach restaurant à la cuisine envoûtante.",https://data.datatourisme.fr/13/f5263062-1fe7-37e1-8f6c-02e19c00c529
Karukera Evasions,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,16.334222,-61.693474,"La Pointe, le Boyer",97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-10-13,#https://www.karukera-evasions.fr/,,Balades & Excursions touristiques au coeur du Parc National de la Guadeloupe !,https://data.datatourisme.fr/13/adfb1ad9-cdbb-3d04-8920-ed8fe0b94223
Jungle Bar,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.34713,-61.772582,ZAC Petit Bas Vent,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-03,#https://tropicana-suites.com/jungle-bar-fr/,,"Luxe, Loisirs et Saveurs au Cœur de la Jungle Tropicale",https://data.datatourisme.fr/13/47832114-3993-36ef-9cf2-5ac43638bf0b
Kreol Bar,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.33332,-61.355813,"Rue Jean Michel Mathurin, Le Moule 97160, Guadeloupe",97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-16,#,,Restaurant Healthy aux saveurs Créoles.,https://data.datatourisme.fr/13/85005dc5-a635-322f-8a67-6600ab804a57
JS The Garden,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.240673,-61.592824,"Rue Jovas, Baie-Mahault 97122, Guadeloupe",97122#Baie-Mahault,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-16,#,,Cocon de saveurs pour les amateurs végétaliens .,https://data.datatourisme.fr/13/98c07780-88a5-34d5-bcec-34edcf305e5d
Néo Club,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,16.242037,-61.568945,"Immeuble COCO, Lot 7, Rue Henri Becquerel, Baie-Mahault 97122, Guadeloupe",97122#Baie-Mahault,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-04,#,,NEO CLUB – L’expérience lifestyle en Guadeloupe,https://data.datatourisme.fr/13/99d7299a-6ae4-321d-b536-4684e520e414
Néron Garden Club,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,16.337327,-61.395054,"Section Néron, Le Moule 97160, Guadeloupe",97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-24,#,,Bar festif en jardin créole,https://data.datatourisme.fr/13/63e6b2d9-4642-3a1e-ba0c-a5acdaea2911
Balade en charette Marie-Galante Jean-Claude Jovial,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#Tour|https://www.datatourisme.fr/ontology/core#RoadTour|http://purl.org/ontology/olo/core#OrderedList,15.88325,-61.316155,"Grand-Bourg, Guadeloupe, Guadeloupe",97112#Grand-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-08-04,#https://www.facebook.com/JeanclaudeJOAVIAL/,,Jean‑Claude Jovial — Évasion Traditionnelle en Charrette à Bœufs,https://data.datatourisme.fr/13/d078ae45-ec19-3069-b942-c8f08cf539c6
The Wave Club,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace,16.223018,-61.527147,"Lot 15 - Immeuble Le Marina, Marina du Gosier",97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-11,#,,L’Expérience Bien-Être Incontournable en Guadeloupe,https://data.datatourisme.fr/13/d15ddfaa-3dea-3af9-9a4b-4ed969721da6
Karib Tuk,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#Tour|https://www.datatourisme.fr/ontology/core#RoadTour|http://purl.org/ontology/olo/core#OrderedList,16.237433,-61.538328,Rue Achille René Boisneuf,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2026-01-08,#,,Une Aventure Culturelle et Écoresponsable au Cœur de la Guadeloupe,https://data.datatourisme.fr/13/bad081fb-e313-36bf-b4f2-f2f2f29cdacc
Bougoulou Food,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.981451,-61.645949,"X9F2+G26, Trois-Rivières 97114, Guadeloupe",97114#Trois-Rivières,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-16,#,,La roulotte incontournable de Trois Rivières .,https://data.datatourisme.fr/13/c8b60a43-623a-3f9a-9092-dd6efcab4f17
Soleil et découverte,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,16.378785,-61.495739,Port de Pêche de PETIT-CANAL,97131#Petit-Canal,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-30,#,,L’évasion éco-responsable au cœur des trésors cachés de la Guadeloupe,https://data.datatourisme.fr/13/2a0dd42d-cefd-32cc-8ffd-3fa15c43b9b0
